id,sector,category,question_ar,answer_ar
EG-TEL-1190,telecom_internet,mobile_data,النت خلص، انا في الشرقية.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها الشرقية.
EG-TEL-1191,telecom_internet,mobile_data,النت خلص، انا في قنا.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها قنا.
EG-TEL-1192,telecom_internet,mobile_data,النت خلص، انا في سوهاج.,تقدر تشتري باقة اضافية: 5 GB بـ 30 جنيه، 10 GB بـ 50 جنيه. الفعال فورية من التطبيق. شغالة في كل مصر بما فيها سوهاج.
EG-TEL-1193,telecom_internet,otp_issue,الـ OTP مش بيوصل في القاهرة.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في القاهرة. تحب نوضحلك؟
EG-TEL-1194,telecom_internet,otp_issue,الـ OTP مش بيوصل في الجيزة.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الجيزة. تحب نوضحلك؟
EG-TEL-1195,telecom_internet,otp_issue,الـ OTP مش بيوصل في 6 اكتوبر.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في 6 اكتوبر. تحب نوضحلك؟
EG-TEL-1196,telecom_internet,otp_issue,الـ OTP مش بيوصل في الشيخ زايد.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الشيخ زايد. تحب نوضحلك؟
EG-TEL-1197,telecom_internet,otp_issue,الـ OTP مش بيوصل في المعادي.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في المعادي. تحب نوضحلك؟
EG-TEL-1198,telecom_internet,otp_issue,الـ OTP مش بيوصل في مدينة نصر.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في مدينة نصر. تحب نوضحلك؟
EG-TEL-1199,telecom_internet,otp_issue,الـ OTP مش بيوصل في مصر الجديدة.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في مصر الجديدة. تحب نوضحلك؟
EG-TEL-1200,telecom_internet,otp_issue,الـ OTP مش بيوصل في التجمع الخامس.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في التجمع الخامس. تحب نوضحلك؟
EG-TEL-1201,telecom_internet,otp_issue,الـ OTP مش بيوصل في المنصورة.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في المنصورة. تحب نوضحلك؟
EG-TEL-1202,telecom_internet,otp_issue,الـ OTP مش بيوصل في الاسكندرية.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الاسكندرية. تحب نوضحلك؟
EG-TEL-1203,telecom_internet,otp_issue,الـ OTP مش بيوصل في طنطا.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في طنطا. تحب نوضحلك؟
EG-TEL-1204,telecom_internet,otp_issue,الـ OTP مش بيوصل في الزقازيق.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الزقازيق. تحب نوضحلك؟
EG-TEL-1205,telecom_internet,otp_issue,الـ OTP مش بيوصل في اسيوط.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في اسيوط. تحب نوضحلك؟
EG-TEL-1206,telecom_internet,otp_issue,الـ OTP مش بيوصل في المنيا.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في المنيا. تحب نوضحلك؟
EG-TEL-1207,telecom_internet,otp_issue,الـ OTP مش بيوصل في اسوان.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في اسوان. تحب نوضحلك؟
EG-TEL-1208,telecom_internet,otp_issue,الـ OTP مش بيوصل في بورسعيد.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في بورسعيد. تحب نوضحلك؟
EG-TEL-1209,telecom_internet,otp_issue,الـ OTP مش بيوصل في السويس.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في السويس. تحب نوضحلك؟
EG-TEL-1210,telecom_internet,otp_issue,الـ OTP مش بيوصل في الفيوم.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الفيوم. تحب نوضحلك؟
EG-TEL-1211,telecom_internet,otp_issue,الـ OTP مش بيوصل في دمياط.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في دمياط. تحب نوضحلك؟
EG-TEL-1212,telecom_internet,otp_issue,الـ OTP مش بيوصل في بني سويف.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في بني سويف. تحب نوضحلك؟
EG-TEL-1213,telecom_internet,otp_issue,الـ OTP مش بيوصل في الاسماعيلية.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الاسماعيلية. تحب نوضحلك؟
EG-TEL-1214,telecom_internet,otp_issue,الـ OTP مش بيوصل في الشرقية.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في الشرقية. تحب نوضحلك؟
EG-TEL-1215,telecom_internet,otp_issue,الـ OTP مش بيوصل في قنا.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في قنا. تحب نوضحلك؟
EG-TEL-1216,telecom_internet,otp_issue,الـ OTP مش بيوصل في سوهاج.,جرب تشغل وضع الطيران 10 ثواني وتقفله. لو فضل اتصل بنا. ممكن فيه ضعف تغطية في سوهاج. تحب نوضحلك؟
EG-TEL-1217,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من القاهرة.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1218,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من الجيزة.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1219,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من 6 اكتوبر.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1220,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من الشيخ زايد.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1221,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من المعادي.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1222,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من مدينة نصر.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1223,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من مصر الجديدة.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1224,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من التجمع الخامس.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1225,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من المنصورة.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1226,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من الاسكندرية.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1227,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من طنطا.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1228,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من الزقازيق.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1229,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من اسيوط.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1230,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من المنيا.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1231,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من اسوان.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1232,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من بورسعيد.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1233,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من السويس.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1234,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من الفيوم.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1235,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من دمياط.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
EG-TEL-1236,telecom_internet,roaming,عايز اشغل الـ roaming، انا مسافر من بني سويف.,افتح التطبيق > اعدادات > roaming > تفعيل. بـ 200 جنيه اسبوع. يشمل 1 GB + 30 دقيقة. تحب التفاصيل؟
